time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
21/Oct/2021:22:31:50,5320920,23806620,28854527,11834245,71014582,30739845,71014582,32805879,12325832,253215736,44403789,18977823,31088145,11834245,22400295,12325832,177436580,28687042,11834245,11834245,28100426,11834245,20817922,8669345,32805879,11834245,125659190,110230339,31420652,26276799,38001004,71014582,20023477,77015768,12325832,28958556,11834245,26276799,16520930,27804622,110230339,12325832,21665177,25062564,10965234,21665177,21509875,28036538,26276799,39174097
21/Oct/2021:22:31:55,17352873,7875643,9680386,26871230,28247742,50561489,80117492,22400295,25584943,11834245,322609143,22400295,18719136,15134704,50561489,9029967,177436580,11834245,30654887,12325832,19941843,7916238,11834245,13425014,5320920,16520930,177436580,177436580,4844075,38110670,12459126,11834245,15624643,4844075,17852995,22096560,295675271,253215736,28958556,12609218,12055263,7784226,11834245,12325832,31420652,19707787,28958556,28687042,11834245,61882131
21/Oct/2021:22:32:00,12325832,23191525,5320920,5320920,46406266,11834245,44403789,18200758,11834245,11834245,177436580,71014582,177436580,30739845,322609143,11834245,3813709,19200479,253215736,11834245,27233293,5127414,452538263,6064321,23994742,29282757,14501508,28958556,26276799,71014582,11834245,14501508,24450647,47316635,4844075,11834245,71014582,56121590,11834245,26276799,5320920,11834245,4914400,9257713,13339831,7456610,38001004,70677732,26276799,11266608
21/Oct/2021:22:32:05,5320920,16862775,71014582,5320920,322609143,30274909,9029967,11834245,30739845,7456610,15531876,26276799,16862775,4769705,253215736,14501508,14003037,12325832,52715920,26377865,26871230,15531876,22400295,11834245,15531876,11834245,7784226,5320920,28958556,11834245,11834245,12325832,9557199,21719096,109520647,125659190,5533687,19824468,21719096,28687042,84883504,50561489,71014582,49040958,29049473,15531876,253215736,18200758,44403789,11834245
21/Oct/2021:22:32:10,322609143,70677732,13996271,28687042,14003037,3204932,8113499,11839269,30739845,44403789,10965234,7456610,71014582,30739845,7784226,14003037,12325832,7875643,39174097,11834245,21131030,71014582,4914400,11834245,11834245,11834245,8113499,14501508,26871230,9257713,11834245,26871230,12325832,5127414,26276799,3332635,28687042,30148795,39174097,22400295,44403789,48665436,5320920,7456610,322609143,5320920,11834245,5320920,46406266,28958556
21/Oct/2021:22:32:15,70677732,28958556,24884705,28958556,5320920,11834245,38526483,22400295,5127414,21665177,12325832,11834245,26871230,30739845,23834103,16492016,11834245,4844075,125659190,28958556,71014582,11834245,4844075,26762463,9935238,13417540,18719136,23994742,15303780,225289448,11834245,28499641,26669445,21665177,177436580,1235270,12325832,11834245,71014582,26276799,31420652,32805879,7875643,39174097,7456610,4844075,31088145,5320920,8136515,4844075
21/Oct/2021:22:32:20,11834245,27736339,187473992,27856523,9621302,3629898,46406266,25122112,21665177,38747150,26669445,71014582,31717180,4844075,28854527,1235270,25584943,12808940,11834245,28958556,54733311,71014582,7456610,3675062,13339831,11834245,5320920,5320920,125659190,15531876,11834245,5320920,71014582,20812078,12980880,4844075,14915075,54733311,125659190,30063474,1339286,26276799,11834245,29049473,16862775,12980880,215116884,16862775,23994742,16862775
21/Oct/2021:22:32:25,17736920,71014582,25265348,8208751,71014582,4892535,11834245,8600529,26276799,26276799,12325832,84096674,12325832,46406266,9257713,19232034,253215736,11834245,12903099,28279161,44403789,27736339,38001004,29939898,8208751,19941843,39174097,26276799,452538263,12325832,26276799,26276799,41024081,19707787,26276799,24450647,16245978,30739845,4844075,11834245,11834245,5320920,44041663,71014582,9557199,253215736,30739845,11834245,253215736,18719136
21/Oct/2021:22:32:30,49308242,253215736,7736249,44403789,26276799,9557199,32805879,26276799,163559544,18719136,4005547,47781561,12325832,56121590,29769619,24741243,13884870,177436580,30739845,253215736,28958556,12609218,20318235,20121400,15391264,10766431,8500084,22400295,12325832,25511323,14915075,16492016,26182661,30739845,9029967,18719136,27233293,452538263,11834245,16296806,8183588,12609218,71014582,26276799,20812078,47781561,20318235,2133867,31420652,21665177
21/Oct/2021:22:32:35,12980880,23994742,11834245,30555230,11153516,5329696,33166735,41255110,26276799,71014582,16296806,39174097,12325832,210001534,11834245,8500084,253215736,11834245,23994742,9029967,30739845,9029967,23058892,20757335,71014582,18719136,253215736,23994742,11834245,5320920,11834245,70677732,14915075,5320920,80117492,11834245,20740256,71014582,47781561,10284057,10965234,12281381,46406266,16245978,27736339,5320920,50561489,26276799,23994742,11834245
21/Oct/2021:22:32:40,26506378,28326535,30252422,12325832,26276799,21665177,11834245,44403789,24884705,27233293,26276799,11834245,25636652,4844075,210001534,12325832,177436580,38110670,5320920,28958556,4844075,11834245,12325832,15961399,19941843,52715920,30274909,19941843,22400295,39174097,4844075,5320920,22400295,253215736,16492016,21162640,22400295,26276799,4844075,28687042,71014582,26276799,28958556,452538263,14501508,13417540,20734704,12656193,26182661,4844075
21/Oct/2021:22:32:45,71014582,15531876,29939898,43662302,47554449,18719136,28854527,7875643,26276799,210001534,44403789,24037037,27233293,9257713,16598906,28958556,38001004,16947262,28100426,71014582,18719136,125659190,11834245,28957792,12325832,26276799,71014582,210001534,26276799,32628895,5320920,3077445,71014582,253215736,77015768,22400295,220675544,39174097,44403789,11834245,5833657,11834245,5320920,109520647,28854527,177436580,12325832,20611665,71014582,15242924
21/Oct/2021:22:32:50,46406266,164035217,9029967,39174097,210001534,31420652,16296806,253215736,27233293,46406266,12656193,12188398,11834245,26276799,11834245,38001004,27736339,25758182,26276799,44403789,28854527,22400295,16862775,7456610,16947262,12325832,11834245,29939898,32628895,44403789,12325832,5320920,28481130,11834245,20178617,20611665,71014582,38110670,30030692,11834245,15330744,38241505,5127414,41255110,11834245,26276799,9339893,125659190,12919196,27233293
21/Oct/2021:22:32:55,39174097,4914400,11834245,11834245,32628895,9897958,21665177,18719136,26276799,11834245,11834245,12033934,21665177,47781561,28100426,26276799,29047108,29282757,7916238,27736339,9897958,16862775,38747150,12455958,32805879,26276799,44403789,19707787,71014582,452538263,9557199,12325832,5320920,26276799,16492016,47316635,16862775,12325832,253215736,10490348,10766431,44403789,12980880,25265348,71014582,27233293,39174097,7875643,12325832,4914400
21/Oct/2021:22:33:00,19941843,11834245,5320920,12325832,11153516,46406266,71014582,16862775,24877962,177436580,4149732,16862775,16862775,5320920,21665177,11834245,44403789,253215736,16862775,28958556,46406266,11834245,4844075,25636652,111722716,3340976,28687042,26276799,72312889,10728417,22400295,12325832,253215736,12325832,29956870,4844075,16862775,18200758,62821027,44403789,20611665,11834245,11834245,11834245,44403789,26276799,15531876,24877962,18719136,43662302
21/Oct/2021:22:33:05,11153516,14635904,16492016,30739845,71014582,109520647,12325832,4844075,16862775,21665177,30274909,71014582,25039346,20023477,28957792,25584943,27736339,17505585,63119614,31125960,16492016,30512551,92553583,44403789,11834245,14501508,8600529,177436580,74507249,44403789,253215736,24429881,11834245,12325832,15531876,322609143,12325832,253215736,11834245,19200479,84096674,28958556,452538263,9557199,70677732,71014582,125659190,12325832,177436580,20812078
21/Oct/2021:22:33:10,71014582,27847766,22400295,14357524,8123547,26276799,11834245,21665177,22489413,1235270,11834245,71014582,6064321,26276799,4844075,177436580,16534043,44403789,47781561,16862775,29183153,30079221,12325832,71014582,5320920,22400295,29552166,44403789,26276799,125659190,44403789,47781561,7784226,28771238,12224440,25265348,16492016,16947262,28958556,50561489,20023477,28100426,7784226,11153516,12455958,3077445,26276799,19941843,26276799,61882131
21/Oct/2021:22:33:15,22400295,12325832,28958556,5320920,1994020,11834245,71014582,26182661,71014582,39174097,12980880,11834245,22400295,10490348,26276799,30739845,28854527,16492016,16492016,44403789,30739845,14003037,30274909,12455958,51808325,11834245,12325832,21665177,25511323,11834245,16862775,30739845,164035217,77015768,16862775,5320920,19399411,11834245,253215736,16534043,11834245,50561489,253215736,4914400,11834245,11834245,5320920,11834245,28771238,26276799
21/Oct/2021:22:33:20,452538263,4844075,177436580,71014582,26276799,6664501,177436580,18719136,11834245,16862775,12325832,12325832,26276799,24037037,20611665,11834245,46406266,44403789,14003037,49308242,6106382,11834245,6067701,30739845,5320920,452538263,30739845,16922001,11834245,11153516,9935238,11834245,3077445,18266619,11834245,5320920,11834245,37422950,11834245,24877962,11834245,15531876,26276799,11834245,12325832,26276799,11834245,49542750,44403789,11266608
21/Oct/2021:22:33:25,12325832,16296806,20660366,26575750,14003037,3813709,22400295,78734358,25511323,7875643,20660366,44403789,12325832,12325832,16862775,452538263,84883504,229267472,10020388,14003037,27736339,18200758,12325832,18795499,15710862,452538263,11834245,4844075,27736339,15531876,5833657,11834245,20740256,23994742,20740256,50897450,23806620,27233293,47781561,39174097,21000133,21665177,5320920,22400295,4844075,12609218,30196811,12325832,28687042,71014582
21/Oct/2021:22:33:30,9557199,11153516,44041663,38996818,26276799,9257713,5320920,4844075,12325832,5320920,29336136,12325832,26276799,12325832,26276799,21665177,177436580,12325832,253215736,28958556,4518075,23412416,26276799,38747150,22400295,22400295,49040958,4844075,3204932,11834245,12455958,12325832,6664501,38747150,46406266,44403789,5320920,30739845,25584943,30739845,26276799,20817922,253215736,21719096,12325832,16492016,253215736,12325832,26506378,11834245
21/Oct/2021:22:33:35,20130082,30739845,11351814,16862775,47781561,47781561,27736339,11834245,11553682,46406266,71014582,4844075,22400295,12325832,9029967,29093344,44403789,22400295,19941843,12325832,3246744,24877962,5833657,44403789,11834245,28144894,11834245,21040046,28036538,11834245,29049473,9557199,20833601,9557199,26276799,27850755,5320920,44403789,7736249,21665177,9257713,71014582,16862775,28824555,30654887,20130082,253215736,77015768,44403789,49308242
21/Oct/2021:22:33:40,4844075,32978827,19941843,11834245,11834245,9339893,26276799,20812078,11834245,20757335,28660281,16492016,11834245,11834245,30654887,44403789,28687042,26276799,7784226,16862775,30739845,11834245,4844075,5320920,11834245,12529486,109520647,29183153,25748787,8018437,22400295,11834245,26719056,44403789,28771238,15222225,5320920,253215736,26719056,20178617,33166735,11834245,10766431,11834245,9339893,30739845,109520647,44403789,46406266,253215736
21/Oct/2021:22:33:45,12609218,253215736,11834245,33166735,177436580,22400295,9557199,19941843,10490348,29282757,39174097,15531876,26276799,32805879,19707787,44403789,28687042,11834245,177436580,27233293,28854527,71014582,25511323,28958556,63119614,9257713,71014582,13913412,70677732,5320920,47781561,11834245,177436580,177436580,30636999,125659190,29956870,38203041,32628895,18059871,5320920,10785848,12325832,24450647,38241505,46406266,9557199,38110670,15531876,125659190
21/Oct/2021:22:33:50,24760403,29641744,10490348,70677732,4844075,177436580,28036538,18719136,20557620,12980880,19941843,12325832,26276799,11834245,177436580,12980880,71014582,44403789,28157385,19200479,11834245,6064321,29336136,11266608,12325832,21665177,27233293,31420652,24450647,24877962,11834245,10490348,61882131,47825351,28958556,18719136,15751436,71014582,26276799,19707787,71014582,5127414,26871230,253215736,9459337,71014582,5320920,48995084,253215736,47781561
21/Oct/2021:22:33:55,38110670,44403789,3675062,30739845,253215736,4844075,8600529,11834245,46406266,11834245,18810454,32755061,28958556,15531876,28844488,11834245,9257713,23994742,18719136,71014582,44403789,8625528,71014582,25584943,16492016,28958556,71014582,12325832,12325832,71014582,5320920,30739845,11834245,19707787,22400295,16492016,20740256,14509074,46406266,22400295,7916238,20740256,46942661,125659190,6067701,22542750,12325832,49040958,11834245,44403789
21/Oct/2021:22:34:00,26276799,26276799,38241505,46406266,22400295,9257713,47781561,5127414,11153516,29183153,12325832,253215736,7916238,11834245,15222225,11834245,4005547,44403789,22400295,177436580,26276799,18719136,9557199,253215736,13913412,44403789,63119614,46942661,11834245,31420652,27233293,27736339,11834245,11834245,7875643,220675544,2583627,11834245,22400295,16862775,12325832,33166735,12325832,44403789,15303780,28958556,28441442,14915075,28279161,47316635
21/Oct/2021:22:34:05,41666841,22400295,26871230,46406266,23994742,19734293,29769619,4844075,44403789,12325832,19707787,28958556,59666459,26276799,10965234,28958556,12325832,11834245,20740256,11834245,74507249,48429824,18719136,27233293,21665177,14915075,12325832,4844075,9557199,15299363,29939898,11834245,19941843,39174097,12529486,29282757,28100426,19734293,27343246,40165151,29183153,26276799,49308242,7875643,12325832,71014582,46447249,16492016,22489413,12325832
21/Oct/2021:22:34:10,71014582,11834245,12325832,19707787,1994020,12325832,9555114,12325832,48429824,12960632,26871230,452538263,19941843,13417540,18200758,21191687,21665177,50561489,26276799,26276799,5127414,5127414,253215736,44403789,5774733,5320920,29939898,101333119,13339831,11834245,3578389,220675544,41255110,12325832,177436580,19941843,44403789,9557199,5320920,220675544,26669445,46406266,25636652,30252422,253215736,253215736,29939898,16021379,26719056,11834245
21/Oct/2021:22:34:15,30739845,37891206,14501508,5320920,253215736,16492016,71014582,27850755,46406266,27856523,26276799,26276799,27736339,71014582,26276799,11834245,21273879,28687042,20740256,44403789,3077445,26276799,20740256,177436580,71014582,11834245,71014582,125659190,39174097,4844075,29480782,27736339,38001004,3077445,44403789,11834245,33166735,11834245,28100426,39174097,20740256,9257713,20740256,15710862,9897958,42557891,4005547,253215736,28826323,10844184
21/Oct/2021:22:34:20,71014582,8216915,12980880,26357258,9257713,21665177,30653965,9029967,16763613,12980880,27908482,4844075,18518750,9557199,5320920,71014582,71014582,8136515,20740256,4844075,220675544,21719096,20023477,41356397,9110001,16862775,26276799,9557199,24450647,12325832,11834245,2133867,11834245,44403789,253215736,8216915,22542750,71014582,11834245,19941843,26276799,8274627,19941843,19941843,11834245,29282757,5127414,27856523,15303780,28247742
21/Oct/2021:22:34:25,26276799,12903099,38203041,12325832,11834245,15391264,5320920,46447249,28326535,5320920,26276799,29939898,70677732,28958556,9257713,9557199,39174097,4844075,5320920,14003037,3813709,16296806,9557199,36788120,11834245,32805879,4844075,26276799,26276799,30739845,71014582,4844075,18200758,210001534,27908482,71014582,9680386,46942661,71014582,50561489,253215736,12656193,39174097,30739845,9680386,32628895,24279553,26276799,11153516,4844075
21/Oct/2021:22:34:30,71014582,253215736,30739845,32628895,125659190,125659190,15531876,44403789,11834245,12609218,30653965,11834245,5320920,47316635,125659190,1235270,11834245,26276799,71014582,11834245,35374645,120410068,54733311,4844075,17736920,15531876,71014582,125659190,11775199,6664501,21665177,28100426,5320920,46942661,2133867,2133867,20740256,28687042,5320920,23588109,26276799,26276799,27736339,30739845,26276799,41024081,9029967,13339831,16821658,13913412
